age,income,employment_status,credit_score,loan_amount,loan_tenure,debt_ratio,previous_defaults,existing_loans,defaulted,risk_category
49.25740744811416,25349.932615505906,Unemployed,675.632844871676,8696.326977787294,48,0.2218,0,3,1,Very High
49.474033559054476,43167.17549657173,Self-Employed,679.784977939636,20808.143871949353,60,0.0482,2,0,1,Very High
59.22730830635649,35300.30685609854,Self-Employed,661.2604287726276,28133.999913410276,60,0.0797,1,0,1,Very High
41.610299152112326,72500.4668634099,Salaried,652.9693799862507,77960.67965506262,36,0.1075,0,0,0,Medium
41.31274387742238,44463.59726452984,Salaried,638.3430786384727,15042.102651419016,60,0.0338,0,0,1,Very High
25.320231171665938,12809.817322616673,Student,588.3006555052202,6053.903429425945,84,0.0473,0,0,1,Very High
44.164375404353535,86544.49543373525,Salaried,693.4541160951121,59332.002493112916,72,0.1311,1,1,1,High
18.891775684822683,23834.401045179773,Student,600.5838524442189,9514.881063111578,48,0.0649,1,1,1,Very High
39.57197724258901,22464.872650893165,Salaried,641.9567509049067,20662.419392084994,24,0.092,0,0,1,Very High
24.10654995758565,60036.318605204186,Salaried,634.77127072452,45238.03218336914,12,0.1504,0,3,1,Very High
24.186053082406588,17091.553683207374,Student,592.6261582959261,17683.390473895553,24,0.166,0,1,1,Very High
51.126012877536446,57799.83327570011,Self-Employed,588.9736454308991,29224.47877935758,36,0.0506,3,0,1,Very High
36.960358926929025,37594.86595219459,Salaried,677.8393979923078,43879.47945907444,84,0.1167,0,0,0,Medium
22.0,65041.689410141844,Salaried,719.3351147541722,42649.05310993944,36,0.0656,0,0,0,Medium
22.0,105648.23411871126,Salaried,676.1651956552582,60014.755296333744,36,0.0568,3,0,1,High
43.82665655149821,50002.13077908457,Self-Employed,647.8675780447844,23260.98689346477,12,0.109,1,1,0,Very High
25.907188021755232,70366.70176058332,Self-Employed,663.6853705103779,42748.806903355224,60,0.1858,0,2,1,High
28.14678903594951,81313.54391719162,Salaried,677.9527273381005,78533.29483650188,36,0.0966,1,0,1,Very High
41.54990541479978,24780.333430521947,Unemployed,641.6557597911466,30698.542846909135,48,0.1489,0,1,1,Very High
36.30834859887074,12079.37106255801,Unemployed,658.3355509181465,14244.715873811703,36,0.2179,0,1,1,Very High
38.35570446179768,15340.913080343538,Unemployed,629.2245817574047,12958.818792712227,72,0.0845,0,0,1,Very High
43.02924813944891,73499.31794872298,Salaried,584.5618474403857,62804.81035111335,24,0.0854,1,0,1,Very High
26.32426729891769,52610.58499909922,Salaried,587.4395213617751,35937.84764117051,48,0.1683,1,1,1,Very High
38.27867215487582,16333.070050531995,Unemployed,590.8131436782667,11315.68895058252,72,0.3693,0,3,1,Very High
50.497741869081096,69131.37423841831,Salaried,652.4638759485999,67985.84704752229,72,0.0983,1,0,1,High
47.73141452359962,69155.01195228248,Salaried,597.9821759992368,80697.39078403733,24,0.1167,1,0,1,Very High
22.0,51930.84628638408,Salaried,678.9554662642885,21341.0730798433,48,0.0911,1,2,1,Very High
39.11592461158168,17895.39854930321,Unemployed,661.7056315311545,13502.664635748808,24,0.0755,0,0,1,Very High
18.0,22629.454755399016,Student,585.4078188086374,5350.771962165163,36,0.2111,1,3,1,Very High
38.40518856324245,89316.40520065473,Salaried,599.9832752150102,133811.4754589208,60,0.2748,0,5,1,Very High
55.926224103393444,76456.94380672676,Self-Employed,578.8327973759278,25227.34122671561,36,0.058,1,1,1,Very High
47.59778584705646,21077.19706721842,Unemployed,585.1343964682748,24074.83722712984,36,0.1142,0,0,1,Very High
51.60278406133559,82662.64039881197,Salaried,646.1531354539861,37097.961243544196,24,0.2949,1,4,1,Very High
59.45615508644717,52571.98974899047,Self-Employed,672.209556957328,35189.26344741414,24,0.1294,0,1,0,High
19.834441764005625,10980.480204742515,Student,649.798225948447,2006.5358189875103,60,0.0808,1,1,1,Very High
48.71789309429642,86172.55305552356,Salaried,676.4401812419109,33525.77705601303,60,0.1639,0,2,1,Very High
29.98093420024275,68277.75497369924,Salaried,641.8603990051129,49500.77359186721,48,0.1975,1,2,1,Very High
36.000742134402444,33002.636800297565,Self-Employed,709.944730088008,18914.09818388004,72,0.1198,0,1,1,High
24.44632976151846,17262.187567958947,Student,593.9189917978207,15932.116430084718,84,0.1923,1,1,1,Very High
22.0,56888.07126271042,Salaried,686.0418792958609,79308.07760889827,48,0.2144,1,3,1,Very High
35.84067676065586,73470.33764630494,Salaried,726.645707871344,45880.809576227424,48,0.1124,0,2,1,Medium
54.597750539446494,92031.23455846068,Self-Employed,653.3241381868762,101508.07017234608,24,0.2978,0,3,1,Very High
27.83937391875706,27577.355847762927,Student,575.4757427685626,21590.183765026046,12,0.0783,0,0,1,Very High
24.595927602809383,24599.503116912823,Student,590.6374890198315,11588.260612488342,48,0.1721,1,2,1,Very High
51.888428201820844,60754.21825328757,Self-Employed,646.0865986934151,3295.342159498985,60,0.0304,1,1,1,Very High
25.89333006527086,20983.311326593044,Student,633.8238883949151,4219.854630537253,36,0.0951,0,3,1,Very High
56.80610651137998,96389.27271618231,Salaried,634.705474454182,148492.52899487264,84,0.1541,0,0,1,Very High
36.76599721544878,97684.5496480426,Salaried,642.9355728319512,48886.8071452036,60,0.1125,0,1,1,High
46.39606068347731,27883.38464389883,Self-Employed,714.68781460807,24947.776349387503,72,0.0895,0,0,1,High
44.821230725361445,43958.22424067651,Self-Employed,727.4035644744434,21926.950147090145,60,0.1749,1,5,1,Very High
22.805571465302837,24557.552691415207,Student,677.9486683406653,2323.0639217717685,60,0.0095,0,0,1,Very High
22.57526739744909,13796.411494213426,Student,616.2727483475124,9027.576559283203,36,0.0654,1,0,1,Very High
23.796625317107413,61358.20225444776,Self-Employed,652.8729018527885,40362.51655594031,84,0.2533,1,3,1,Very High
18.581804811725636,21901.086938906046,Student,603.9150712950374,13609.036713058591,60,0.3121,0,4,1,Very High
53.970929086130845,99212.71112878753,Salaried,704.3171139529225,17618.91448450401,72,0.1178,2,4,0,Very High
51.95016907613741,11223.724688808252,Unemployed,595.3746344906745,2777.6886288904416,48,0.2247,2,2,1,Very High
41.51261805801694,6826.434630791342,Unemployed,621.3821415269224,1000.0,48,0.0146,1,0,1,Very High
48.05721979769832,43937.318930259484,Self-Employed,643.513916770937,26816.624026595215,60,0.1235,2,1,1,Very High
53.74380922040436,53531.096240365674,Salaried,634.2009389558334,20521.96281929967,24,0.0633,0,1,0,High
36.6260798238904,13083.04646117634,Unemployed,603.6540570586772,6999.022192902661,36,0.116,2,1,1,Very High
59.04387810324316,50166.899327448526,Salaried,672.5403668794773,29115.920006870543,60,0.158,2,1,1,Very High
38.86890047203285,58541.26295131521,Self-Employed,646.2814263704634,43052.57491909108,48,0.0985,0,1,1,Very High
56.588738923240996,18464.35546223387,Unemployed,651.1006026328258,24654.749266739407,12,0.1585,1,1,1,Very High
40.78533318819101,24715.681250979513,Unemployed,674.2513386363858,23936.841453582765,84,0.1718,1,3,1,Very High
32.07483652189175,26008.609743722234,Unemployed,592.3750469648184,8626.044919591,60,0.0582,0,1,1,Very High
43.54960395022822,55086.45452726555,Salaried,706.0929691800677,56912.12874600605,36,0.1658,0,1,0,Very High
23.186462003823365,6205.228119396124,Student,656.8515009342566,3453.7693508733505,72,0.5557,0,5,1,Very High
38.08323489976441,69191.9028007965,Salaried,683.0399585904911,29248.017045563247,60,0.0673,0,1,0,Low
24.060281127005368,27340.80983056271,Student,573.0108134092485,21185.76557592004,60,0.0775,0,0,1,Very High
18.366403048288,19145.529487271244,Student,618.8656833459162,10122.970136234257,48,0.0529,0,0,1,Very High
31.276710127878996,3000.0,Unemployed,603.3440724430004,4458.491748673749,60,0.2111,0,1,1,Very High
49.36391648089558,9031.14819755626,Unemployed,625.866048002558,3353.0904801712895,24,0.2246,1,3,1,Very High
24.387204978447983,91794.70089797207,Salaried,647.9672714870303,38530.74597231522,84,0.342,0,3,1,Very High
23.157008295800136,26721.245079096167,Student,622.3526583996118,32355.53797102805,24,0.1711,0,2,1,Very High
45.996900745137964,58776.34929836532,Salaried,678.9314872335945,30368.40801554648,60,0.3517,3,3,1,Very High
37.2527188818938,34882.15712700186,Salaried,709.8030269451638,12688.14811833363,36,0.0364,1,0,1,High
59.311702877112396,10154.618294360276,Unemployed,526.6156674549252,6347.913665662273,60,0.1875,1,2,1,Very High
48.650939646483764,52054.18952093437,Self-Employed,713.9707822089823,27846.586849729196,60,0.0785,1,1,0,High
28.84604126943184,19964.60338884133,Student,586.1823621438971,16055.643669906252,60,0.1429,0,1,1,Very High
51.98381174507942,14175.286133026493,Unemployed,584.6151562405945,12770.656183174533,72,0.2776,0,3,1,Very High
29.474136712372797,41213.48412736756,Salaried,666.4783852480593,10628.602346718875,48,0.0258,0,0,1,High
20.0,11294.606908288859,Unemployed,630.2143759540303,9981.438707960184,24,0.1509,0,1,1,Very High
20.0,7644.356317743264,Unemployed,595.881563423902,2603.9080814092968,60,0.1341,2,1,1,Very High
32.925474916451066,18770.35023242052,Unemployed,575.2312525884421,1000.0,48,0.0678,1,1,1,Very High
33.12056268274568,27015.242171347392,Unemployed,611.3696407285197,24383.7662830661,48,0.1153,2,1,1,Very High
31.03483481819768,17180.333524173482,Student,616.6167896969325,10293.69664797348,60,0.2599,0,2,1,Very High
21.283699614702613,23800.046773116406,Student,609.4050071267197,23266.809109519923,48,0.0978,0,0,1,Very High
26.436930482558893,10000.0,Self-Employed,662.7723641314958,3675.0505986379176,36,0.1618,0,2,1,Very High
37.890800605630766,45181.61784470954,Salaried,646.3527634344199,44892.94172223573,72,0.1244,0,1,0,Very High
32.04898991360399,58491.56564338437,Salaried,688.090778279,13968.773378812803,24,0.1489,1,2,1,High
44.06898622549251,32280.34889145822,Salaried,676.9989353848518,34582.84103808281,72,0.1321,1,1,1,Very High
42.058510408931085,33982.14789196363,Salaried,709.3741812028786,20029.747877182228,36,0.1839,1,5,1,Very High
27.044499860078574,5000.0,Student,646.1522426967092,5324.36520035007,60,0.1565,1,2,1,Very High
35.41672716190406,23005.41167671259,Unemployed,553.8416877914195,21447.36653029871,24,0.1182,0,1,1,Very High
22.34437852709102,11814.303572752804,Student,626.0659107559086,2065.944808958854,48,0.0925,2,3,1,Very High
30.451990191926807,9449.460666543413,Student,646.3619415438891,3069.0488541320046,72,0.2825,0,4,1,Very High
22.1281877985596,18316.007719975332,Student,615.3954845622086,23879.82023862293,60,0.1304,1,0,1,Very High
24.29748105778881,84599.17106048329,Salaried,621.3840398623589,126254.21178649465,84,0.1742,0,1,1,Very High
35.01809931425484,55754.600011675226,Salaried,664.0308374394133,30485.371463936473,36,0.2422,1,3,1,Very High
25.80781450488508,19105.931456469454,Student,646.0079385172235,23548.369585295222,72,0.1233,1,0,1,Very High
23.197332406764573,49108.5051004426,Salaried,701.0311706295937,57469.650027617456,72,0.142,1,1,1,Very High
45.08911710634022,54895.349944873786,Self-Employed,633.047736525696,44302.95500432697,36,0.2057,2,5,1,Very High
22.0,66409.43232976958,Salaried,630.4037913711886,36893.621503509465,60,0.0556,0,0,0,High
23.9917902434075,16868.83598284958,Student,650.0504659127298,1000.0,24,0.1934,1,3,1,Very High
39.30177303648286,22479.136362395395,Unemployed,626.2754539646194,21152.893785656634,36,0.1441,0,2,1,Very High
35.217276089415165,18330.04904864723,Unemployed,602.7277098199503,12504.02454787885,60,0.1682,1,1,1,Very High
33.96283076085886,49307.0701324194,Salaried,657.8156096034238,45027.487858366156,60,0.1163,2,1,0,Very High
47.508313537429174,58709.9083789113,Salaried,678.0928377836249,39043.25919002051,12,0.0915,0,1,1,Medium
50.839412568003155,11628.36303451465,Unemployed,565.3421849730621,11604.333832546541,48,0.2248,2,2,1,Very High
29.96655643866439,10324.231359286674,Student,600.8220952608057,2456.6555601251775,24,0.0238,1,0,1,Very High
40.302821438476144,22553.683416383832,Unemployed,675.8642927305037,10059.812509856267,48,0.1196,0,3,1,Very High
23.077620162399114,20391.080624746854,Unemployed,646.2871159114966,10059.36337802551,24,0.0493,1,0,0,Very High
29.58479711679441,14887.455158312063,Unemployed,684.2187726029339,12063.183148541746,60,0.081,1,0,1,Very High
39.157449337219646,63248.569539185686,Salaried,552.426536525719,32809.383970453986,60,0.0519,0,0,1,High
40.57163659088502,34668.99816524892,Salaried,663.5239088688932,2464.9480722175467,36,0.0071,1,0,0,High
27.830525748597005,42863.51769492516,Self-Employed,693.8115502600908,42896.21893827055,36,0.1001,1,0,1,Very High
41.09601876982879,41781.07970550068,Salaried,643.0076066587607,13020.918182402394,48,0.0312,1,0,1,Very High
20.0,16429.96174053352,Unemployed,577.104854075537,13926.395822822029,36,0.1598,0,3,1,Very High
55.52136679808201,52203.036425338665,Salaried,586.828149731287,24773.983047092486,36,0.3475,0,3,1,Very High
35.26867912329974,65641.41946008391,Salaried,586.1850978170768,42969.550228422384,48,0.2655,0,2,1,Very High
44.38635871131649,95611.6603434848,Salaried,677.5380690948911,67614.66592271622,24,0.0957,0,1,0,Low
29.916163553349534,113006.07141202438,Salaried,615.8396693856736,29215.413274973416,36,0.1509,1,2,1,Very High
25.735851854656428,22114.367856820478,Student,576.5062900891971,11208.100244448407,72,0.0757,0,1,1,Very High
23.198981003151324,18791.84978082185,Student,619.721981844743,11343.200265493564,36,0.0604,0,0,1,Very High
32.340264535865565,25174.30301698637,Salaried,688.9470783568328,38913.38871027744,60,0.1796,1,1,1,Very High
22.0,34183.354632495146,Salaried,698.9814276506488,26032.198290372304,12,0.3262,0,4,1,Very High
37.715636696196654,57812.919336258165,Self-Employed,651.1226039560484,44946.22216061809,60,0.1027,0,1,1,High
20.756242310921373,27085.01918130968,Unemployed,654.7352541675559,30743.46594572265,48,0.1135,0,0,1,Very High
18.993045026911897,32705.188118128557,Student,689.8590718463486,17019.15526922233,12,0.102,0,2,1,Very High
36.66397751214943,56230.90621359543,Self-Employed,605.412811272711,1013.1462767263001,36,0.0518,0,2,1,Very High
20.04948845198604,27121.982807728953,Student,628.4623195269347,18226.817287676156,72,0.0672,0,0,1,Very High
46.04383741990942,52520.188219527954,Self-Employed,656.8333907254113,63486.83394023315,72,0.1459,0,1,1,High
43.55847476406742,47262.60736323534,Salaried,678.8998460453963,65147.16921946216,60,0.1628,1,1,0,Very High
55.76911699597969,61847.94015215762,Salaried,620.990191248306,35057.67354979123,84,0.0817,0,1,0,Very High
37.907855771443,71753.43155522893,Salaried,670.5598639179441,57485.00557209328,12,0.2051,1,2,1,Very High
45.61734660893536,75082.39748249546,Salaried,688.910575747591,88561.51561173127,36,0.1805,0,1,1,Very High
39.80265518399644,69540.65718985483,Self-Employed,713.0261365897001,42044.55593936281,48,0.1855,0,2,1,High
38.99428525193344,82490.81235747033,Salaried,630.9506417955598,62371.88529543189,72,0.0756,1,0,0,Very High
25.29696193791462,62541.80938751551,Self-Employed,625.2729281713962,51175.8408382137,84,0.2818,0,2,1,Very High
42.088465406224124,31269.344796183912,Salaried,617.3874471588256,18623.433099821443,48,0.1221,1,1,1,Very High
57.18591799946915,55399.189769347155,Self-Employed,619.27731508601,56904.13206984143,48,0.1652,0,1,0,Very High
31.051121937484353,69493.53935370808,Salaried,629.9022635958196,71485.86422993391,84,0.1529,1,2,1,Very High
52.89811547385756,58093.96769248629,Salaried,612.9567988887719,43484.24360187372,36,0.1999,0,2,1,Very High
47.403439931579314,86884.29807319443,Salaried,685.6518016019764,62545.391023331045,48,0.1345,0,1,1,Medium
42.76669689844621,68492.2369500241,Salaried,647.6448679255986,53167.27853359487,12,0.0776,0,0,1,Very High
26.058136458887198,76104.78478638601,Salaried,664.7707231623942,14069.184723864564,24,0.0185,0,0,0,Low
50.94223248097217,67231.75812484609,Salaried,665.2012410996167,73101.47053183829,60,0.1087,1,0,1,High
22.0,72656.9141773029,Salaried,755.7452257400396,75538.3156562183,48,0.104,1,0,0,Low
51.0107149206732,31716.1684652843,Self-Employed,644.3983608536073,32653.92919604667,84,0.103,1,0,1,Very High
25.29118142936687,13467.940434746926,Student,567.799689168397,13882.802446557915,60,0.1656,0,1,1,Very High
22.819288781095956,21550.67666334281,Unemployed,654.2076812380893,7725.454614233669,84,0.0358,0,0,1,Very High
20.0,10989.723242570959,Unemployed,527.359600320528,4430.706101633046,60,0.0653,1,1,1,Very High
23.6824807709284,11057.493353186659,Student,605.1329735782849,3131.249127611677,48,0.0283,0,0,1,Very High
51.23881995169456,43268.64280818819,Salaried,667.5908626489028,20856.437487541618,84,0.0732,0,1,0,High
35.33602997372382,84306.65055658342,Salaried,632.8367563355431,52345.857026461395,24,0.1246,0,1,1,Very High
54.46862530692212,38787.21130285964,Self-Employed,652.7684836568694,39367.91845076478,72,0.1015,0,0,1,Very High
43.04232719941608,49958.44260588758,Salaried,692.9691273821604,43401.720579233835,24,0.0869,1,0,1,Medium
27.216119597000322,22425.578818439666,Student,676.5055511281834,13084.856595512108,60,0.1833,1,2,1,Very High
30.68853505440837,72206.4448741907,Self-Employed,669.3218628809306,34387.02666877743,12,0.1476,0,1,1,High
24.116966215734248,28950.2770552285,Student,620.3423927556121,27259.095477850075,48,0.0942,0,0,1,Very High
26.874672285937663,80873.45510420908,Salaried,704.995247163824,29332.820402504763,36,0.0363,0,0,0,Medium
34.71411313512599,65219.71027055051,Salaried,690.6468875271396,50377.387700569074,12,0.0772,0,0,1,High
46.307328552549215,75776.49145303691,Salaried,603.6371124128999,86449.05979422624,36,0.1141,3,0,1,Very High
32.74720608963006,62765.86404449603,Salaried,706.8595292242052,73424.41288773165,60,0.117,0,0,1,High
30.211265190251755,67263.37316586803,Salaried,646.5895095420668,36082.482129535114,72,0.0536,0,0,1,High
40.30868600122079,74442.14104310171,Salaried,668.3454946601547,52452.027008274745,36,0.1205,0,2,0,High
41.860390939336895,18184.45322860286,Unemployed,604.2036804872608,2125.732030038779,24,0.0742,0,1,1,Very High
22.02773499838489,7368.80722123074,Student,523.426910917272,1609.1507437517375,84,0.2218,0,2,1,Very High
24.290040006946,27982.36891374006,Student,627.9816430322456,21985.55759950622,36,0.2786,1,2,1,Very High
27.235907644456432,18536.19872009083,Student,676.6317748678453,17105.844099567144,12,0.0923,1,0,1,Very High
23.536800880622724,26514.198579881137,Student,667.4419970559065,24604.28589376216,24,0.2803,0,3,1,Very High
50.697733170612594,106201.4028922611,Salaried,715.1721643118839,75872.01065153499,24,0.1964,0,2,1,Very High
35.995932616639976,43814.153747793185,Self-Employed,719.3730078069522,18803.216589902317,36,0.0429,1,0,0,High
21.25643236022925,19697.708565003304,Student,570.870344478562,1000.0,24,0.1051,0,1,1,Very High
34.04512010506761,14798.987184227408,Self-Employed,689.5732314845297,13827.705541820138,48,0.0934,0,0,1,Very High
40.173704186070964,5096.174896633984,Unemployed,653.4473613237817,3234.201513347383,12,0.126,1,1,1,Very High
34.15689977816395,82703.23336219387,Salaried,675.3033866479773,84218.7059266298,36,0.1268,0,1,0,Medium
44.78536843725304,61888.76859915366,Salaried,607.7358991626285,25450.82429413916,72,0.1036,0,1,1,High
39.72978896972376,82876.36707115168,Salaried,634.0201007889332,37507.49682971362,48,0.1078,2,1,1,Very High
55.016452988843,11773.893807256592,Unemployed,603.1111560586667,3509.951878096556,84,0.0923,0,1,0,Very High
42.89660771110616,33682.65612608545,Unemployed,590.5731611206976,27556.782185767835,48,0.0818,1,0,1,Very High
37.900008929419634,54840.51525516967,Salaried,686.1138123311574,4008.3284799599023,60,0.0073,1,0,0,Low
51.59289205213985,88594.24436259337,Salaried,608.7485828863677,101597.24941245536,60,0.1147,0,0,1,Very High
27.869365125628768,12644.425787779946,Student,648.6027937872636,14289.133367022048,36,0.113,1,0,1,Very High
33.39051018347829,74701.87736994226,Salaried,667.3589668404824,25576.83340668779,48,0.0592,0,1,0,Low
46.497674833720765,62687.218530763486,Salaried,644.6105667885097,93396.56567582671,60,0.149,3,0,1,Very High
40.19073390505787,51805.33933594822,Self-Employed,681.0266420334401,64348.66457469486,24,0.1242,1,0,1,High
34.362388143374105,76185.59241120331,Salaried,657.8510686475598,35521.903080742355,48,0.0966,0,2,0,Medium
29.002319647351992,8117.743790575043,Student,546.7939872226818,4638.09811780809,60,0.3071,0,4,1,Very High
30.646725875615545,68426.29066126715,Self-Employed,654.0080946686476,93187.26333844116,36,0.1362,0,0,0,Medium
45.97585236624001,62536.02260050178,Self-Employed,590.6939291193812,13426.372250477943,84,0.084,0,1,0,Very High
49.766982405070465,19087.783440669067,Self-Employed,650.1791522075911,11865.994187628832,12,0.0622,0,0,0,High
46.72745765526135,80094.16847826994,Self-Employed,669.6586210023762,65691.57824679013,48,0.332,0,4,1,Very High
51.73000246709903,6432.124630514885,Unemployed,642.0461698769707,5810.309789727781,84,0.1653,0,3,1,Very High
40.83299307684568,31005.27548883085,Unemployed,633.2595023998474,14989.01216046153,24,0.1108,1,1,1,Very High
38.92459036449374,3000.0,Unemployed,559.3008843657013,3336.7900572880353,84,0.1112,0,0,1,Very High
37.332619403995686,48677.837600535066,Salaried,681.0958324459639,29141.019378569672,72,0.0599,0,0,0,Low
35.0,21825.112164318947,Student,622.05750352983,16500.32299193706,36,0.1256,0,2,1,Very High
18.0,25488.90499943766,Student,535.2885712409807,16219.769872248775,72,0.0886,1,1,1,Very High
50.778773764318345,60913.057454327165,Salaried,611.4853541136913,58437.10068055394,84,0.2834,0,3,1,Very High
25.81438966388658,25914.149067362356,Student,653.4538884352063,20204.06461011964,24,0.1405,0,1,1,Very High
31.54108331311655,59773.294087075556,Salaried,748.7196301882074,55013.550799603414,24,0.092,1,0,1,Very High
22.11361149123852,91791.6584662706,Salaried,652.2579928642643,67426.0919065178,24,0.0985,1,1,1,High
52.93940043455595,64586.84187699341,Self-Employed,528.8466110120107,21428.84480265277,24,0.1582,2,2,1,Very High
18.0,22196.01401465914,Student,598.8667508045646,27718.067573484346,72,0.1874,0,1,1,Very High
57.35878168758808,43664.532559967214,Salaried,618.4312338117379,35258.79043804133,60,0.1307,1,2,0,Very High
27.325984512057154,32634.650708115118,Unemployed,706.3549439365196,12400.001995853248,12,0.2255,2,3,1,Very High
25.89837008898793,26441.192265487858,Student,604.9193047507129,5996.7008634219565,36,0.1227,0,1,0,Very High
38.661107676712085,64644.456429143735,Salaried,771.4696964637118,41153.08008640576,48,0.0637,1,0,0,Low
41.2489097718627,74882.23540473805,Salaried,738.5507670711614,35680.57917275074,84,0.1101,0,1,0,Low
38.20978653182021,88362.0674525017,Salaried,628.7301395834575,31327.488712056263,36,0.0605,0,1,1,High
39.88095858694331,57519.91939405472,Salaried,680.2346714112398,1008.9487495472731,84,0.0018,1,0,0,Medium
26.019302405592374,19514.335661128018,Student,593.5477766163148,1581.4668292671345,60,0.0081,1,0,1,Very High
20.906513011595038,5000.0,Student,656.165933368974,1000.0,84,0.02,1,0,1,Very High
23.436515358381477,86260.75629261992,Salaried,684.4811858274111,22604.19118062206,60,0.0262,0,0,0,Low
23.0,78590.0926886381,Self-Employed,697.1460799953869,58011.227791742975,24,0.0738,4,0,1,Very High
26.441516774309175,16464.58034188951,Student,590.9161193806668,2543.121515804547,12,0.0779,2,1,1,Very High
38.671130410294744,10000.0,Self-Employed,628.6780491983386,1000.0,12,0.135,0,2,1,Very High
20.516541110869838,11347.573410677684,Student,617.1441280960391,12519.628955200953,24,0.1103,0,0,1,Very High
54.91593614182566,35167.740405667806,Self-Employed,667.139241317644,18711.646552651942,60,0.1782,3,2,1,Very High
48.48296396048756,56376.81510388944,Salaried,611.3573959233232,31867.78370485811,36,0.3565,1,3,1,Very High
28.50602959664972,40712.59362001396,Self-Employed,604.3139601063677,47216.802895769215,72,0.316,0,2,0,Very High
37.322413007632925,97903.91899791925,Salaried,715.7781788700238,100874.7780430912,36,0.103,0,0,0,Medium
32.75631300363376,78633.36113492564,Salaried,619.7951227394166,9233.91986835268,12,0.0742,0,1,0,High
39.77266761315457,60456.05965875671,Salaried,681.0759502848814,38058.717457409366,12,0.063,0,0,0,Medium
37.4624135259787,72127.59854195418,Salaried,628.8519404355085,78668.6348593472,48,0.3091,1,2,1,Very High
43.90464344420509,26051.549178949037,Unemployed,612.9057509457567,24673.449526937024,48,0.2947,1,2,1,Very High
26.678746164007208,71930.32943284627,Salaried,710.0973319450767,13406.466659943013,24,0.1186,0,1,0,Medium
39.258920306479375,46690.15916450372,Self-Employed,646.8439013564562,60556.46652462063,36,0.1297,1,0,1,Very High
58.56160564371715,42648.183854282965,Self-Employed,656.79299262251,45062.19953871986,36,0.1057,2,0,1,Very High
30.133914927342307,22513.17019846254,Unemployed,603.9056989699361,17258.12460587374,60,0.0767,0,0,1,Very High
22.61751777987803,5396.183524024738,Student,632.2625368734202,4554.449845267094,36,0.1344,1,2,1,Very High
37.93915860876815,43171.23156130969,Salaried,582.5153836582664,44081.0902464601,60,0.1646,0,1,1,Very High
42.92205891607098,55271.998007448594,Salaried,622.5711496362574,18091.019474374698,84,0.0577,1,1,1,High
56.72199801115334,10000.0,Self-Employed,601.8699461649916,7520.77626227516,60,0.1002,1,1,1,Very High
50.515963269193705,62979.6240596104,Self-Employed,610.67562736109,46547.95186082936,36,0.1364,0,1,1,Very High
44.49904103029416,52509.80710396939,Salaried,651.5752120538922,41308.38013048452,24,0.0787,2,0,1,High
27.104623799246404,13331.136913517299,Unemployed,639.4322776183379,4264.626876907067,12,0.0945,0,1,0,Very High
50.19486075495986,83461.29403753299,Salaried,619.0679418628685,58496.414001622994,48,0.0951,1,1,1,Very High
45.874236431519186,82074.17042152488,Salaried,639.0169319490192,10748.5531978674,24,0.0131,0,0,1,Medium
55.468185512711045,82047.35238923729,Salaried,591.186666478776,58247.08719822581,60,0.071,0,0,1,Very High
25.963343734966525,13972.660421627306,Student,578.1281312814158,5911.6025053499425,36,0.0673,0,1,1,Very High
46.60285517878213,38225.062484967,Self-Employed,656.7728134323155,36511.920694363485,60,0.0955,0,0,1,High
19.53846969148536,7126.11803365836,Student,553.4191933816061,6585.430501373573,72,0.1549,1,1,1,Very High
46.06747928336839,85741.29183243564,Salaried,606.5207276776475,32452.353470430502,12,0.0378,0,0,0,Medium
56.33646011770812,77335.60528236182,Salaried,650.5103016326906,1000.0,60,0.0013,0,0,0,Low
38.22001026484133,48840.447831051264,Salaried,656.928631298214,24419.200015364353,72,0.15,0,1,0,Low
45.87487694787231,60870.65307664706,Self-Employed,680.3566794928744,17066.93058376498,84,0.103,0,3,0,Medium
46.357602206041335,102017.69612730361,Salaried,674.7356174219282,111134.2396460286,48,0.1339,0,1,0,Low
32.9662477054709,61715.20610636697,Salaried,688.7204841674256,57974.71542643755,12,0.2189,1,2,1,Very High
19.58961816811805,16243.89892704003,Student,633.8090498551409,7307.6860660075745,24,0.045,0,0,1,Very High
21.23293672441314,22010.696592460434,Student,554.1303015558543,20228.696061312945,48,0.1419,1,2,1,Very High
43.7225755152648,28409.675617746732,Self-Employed,651.2591805629223,23138.68639345644,72,0.0814,0,0,1,Very High
46.624037754069334,62074.40601030618,Salaried,559.6734912296001,54792.46989343406,72,0.1508,2,1,1,Very High
27.67076905031665,30209.31266541269,Student,598.7440300640893,24472.10323817214,36,0.281,1,2,1,Very High
47.658984529844794,30858.090732626297,Salaried,665.3159569049838,32279.26962868207,24,0.1671,0,1,1,Very High
36.62283400737351,93899.96772085708,Salaried,645.2019809138134,33775.04666730132,24,0.036,0,0,0,Low
49.21456497745596,3000.0,Unemployed,660.2755650071575,2618.369467047304,24,0.1498,1,1,1,Very High
23.752118862549157,20501.890498254354,Student,586.6549101334618,14633.242244489125,60,0.0714,1,0,1,Very High
49.60772206415933,56801.21269753444,Self-Employed,679.1420467184129,44896.23051231896,60,0.079,0,0,0,Medium
36.59291277623069,53061.01520712811,Salaried,627.1812082168293,36777.34204581151,24,0.0693,1,0,1,Very High
46.13515966076321,12716.914384905884,Unemployed,589.0602637678971,1537.3180262568367,48,0.0371,1,1,1,Very High
